County,Year,Sex,Age,White,Hispanic,Asian,Pac.Isl,Black,Amer.Ind,Multirace
11,2000,F,74,73,6,2,0,0,1,2
11,2000,F,75,64,7,2,0,0,1,0
11,2000,F,76,79,2,0,0,0,1,0
11,2000,F,77,83,3,0,0,1,2,1
11,2000,F,78,82,4,1,0,0,1,1
11,2000,F,79,73,3,2,0,1,1,1
11,2000,F,80,58,7,1,0,0,0,0
11,2000,F,81,51,4,0,0,0,2,1
11,2000,F,82,43,1,0,0,0,2,0
11,2000,F,83,54,0,0,0,0,1,0
11,2000,F,84,49,2,2,0,0,0,1
11,2000,F,85,43,1,1,0,0,0,1
11,2000,F,86,36,0,0,0,0,0,0
11,2000,F,87,40,0,0,0,1,0,0
11,2000,F,88,30,0,0,0,0,0,0
11,2000,F,89,28,2,2,0,0,1,1
11,2000,F,90,17,4,1,0,0,0,0
11,2000,F,91,11,1,0,0,0,0,1
11,2000,F,92,13,0,1,0,0,0,0
11,2000,F,93,16,0,0,0,0,0,0
11,2000,F,94,10,0,0,0,0,0,0
11,2000,F,95,6,0,0,0,0,0,0
11,2000,F,96,7,0,0,0,0,0,0
11,2000,F,97,4,0,0,0,0,0,1
11,2000,F,98,3,0,0,0,0,0,0
11,2000,F,99,3,0,0,0,0,0,0
11,2000,F,100,5,0,0,0,0,0,0
11,2000,M,0,82,91,4,0,1,4,9
11,2000,M,1,80,108,5,0,1,3,3
11,2000,M,2,96,107,9,1,2,2,4
11,2000,M,3,88,97,13,0,3,4,6
11,2000,M,4,108,89,10,0,1,7,3
11,2000,M,5,109,105,13,0,0,4,2
11,2000,M,6,111,97,13,1,0,3,7
11,2000,M,7,119,93,14,0,1,5,7
11,2000,M,8,120,91,22,2,1,3,4
11,2000,M,9,111,88,19,1,0,3,3
11,2000,M,10,136,90,14,0,0,5,6
11,2000,M,11,133,85,20,0,2,2,6
11,2000,M,12,133,81,12,1,2,4,5
11,2000,M,13,127,87,13,0,0,6,8
11,2000,M,14,147,88,23,1,2,5,6
11,2000,M,15,154,90,15,0,3,6,4
11,2000,M,16,136,100,19,0,3,4,8
11,2000,M,17,138,94,14,0,3,4,7
11,2000,M,18,116,97,17,1,1,6,5
11,2000,M,19,92,88,14,0,0,7,3
11,2000,M,20,80,94,10,0,1,4,3
11,2000,M,21,78,87,7,0,2,4,3
11,2000,M,22,67,72,5,0,3,5,2
11,2000,M,23,64,77,5,0,1,3,2
11,2000,M,24,86,87,5,0,1,6,2
11,2000,M,25,78,85,6,1,2,4,0
11,2000,M,26,81,63,6,0,2,2,0
11,2000,M,27,80,77,6,0,2,0,0
11,2000,M,28,85,70,4,0,2,2,1
11,2000,M,29,81,67,4,0,2,1,3
11,2000,M,30,77,81,4,0,2,1,2
11,2000,M,31,79,86,4,0,2,5,1
11,2000,M,32,95,73,5,1,3,6,1
11,2000,M,33,95,67,3,0,1,3,2
11,2000,M,34,77,66,4,0,0,4,3
11,2000,M,35,95,65,3,0,3,3,3
11,2000,M,36,105,80,6,0,4,4,2
11,2000,M,37,103,74,7,0,4,5,1
11,2000,M,38,123,67,4,0,1,3,2
11,2000,M,39,134,65,5,0,5,4,3
11,2000,M,40,125,65,5,1,2,2,2
11,2000,M,41,128,57,5,1,1,0,3
11,2000,M,42,121,53,7,0,1,4,3
11,2000,M,43,119,47,4,0,1,2,1
11,2000,M,44,136,46,4,0,0,1,2
11,2000,M,45,142,47,6,0,2,2,3
11,2000,M,46,146,45,4,0,2,3,2
11,2000,M,47,125,43,2,0,1,3,2
11,2000,M,48,143,35,2,0,0,3,2
11,2000,M,49,133,33,5,0,0,2,2
11,2000,M,50,124,39,3,0,1,1,3
11,2000,M,51,110,32,5,1,0,2,3
11,2000,M,52,124,26,4,0,0,1,3
11,2000,M,53,115,31,3,0,0,2,1
11,2000,M,54,105,19,3,0,0,3,1
11,2000,M,55,93,15,2,0,0,3,2
11,2000,M,56,97,22,4,0,0,3,4
11,2000,M,57,96,20,3,0,2,3,4
11,2000,M,58,89,15,2,0,1,2,3
11,2000,M,59,104,23,4,0,1,1,2
11,2000,M,60,87,15,2,0,0,1,2
11,2000,M,61,76,9,5,0,0,1,2
11,2000,M,62,82,20,3,0,2,1,1
11,2000,M,63,84,14,3,0,1,0,2
11,2000,M,64,79,12,2,0,0,1,3
11,2000,M,65,77,11,2,0,0,0,2
11,2000,M,66,62,8,2,0,0,0,2
11,2000,M,67,72,8,0,0,0,0,3
11,2000,M,68,73,14,1,0,0,2,3
11,2000,M,69,69,4,0,0,0,1,2
11,2000,M,70,70,9,0,0,2,0,0
11,2000,M,71,64,8,0,0,2,0,1
11,2000,M,72,73,9,1,0,0,0,0
11,2000,M,73,76,7,1,0,0,1,1
11,2000,M,74,81,6,1,0,0,1,1
11,2000,M,75,69,8,1,1,0,1,1
11,2000,M,76,65,6,0,0,0,0,2
11,2000,M,77,51,9,1,0,0,0,2
11,2000,M,78,47,5,0,0,0,1,1
11,2000,M,79,56,5,1,0,1,0,0
11,2000,M,80,44,1,1,0,0,0,0
11,2000,M,81,37,3,1,0,0,1,0
11,2000,M,82,42,1,0,0,0,0,0
11,2000,M,83,33,3,0,0,0,0,0
11,2000,M,84,29,2,1,0,0,0,0
11,2000,M,85,24,2,0,0,0,0,0
11,2000,M,86,24,1,1,0,0,0,0
11,2000,M,87,26,0,0,0,0,0,0
11,2000,M,88,19,2,1,0,0,0,0
11,2000,M,89,10,1,0,0,0,0,0
11,2000,M,90,7,2,0,0,0,0,0
11,2000,M,91,7,1,0,0,0,0,0
11,2000,M,92,8,0,0,0,0,0,0
11,2000,M,93,4,0,0,0,0,0,0
11,2000,M,94,3,2,0,0,0,0,0
11,2000,M,95,2,1,0,0,0,0,0
11,2000,M,96,2,0,0,0,0,0,0
11,2000,M,97,3,0,0,0,0,0,0
11,2000,M,98,1,0,0,0,0,0,0
11,2000,M,99,1,0,0,0,0,0,0
11,2000,M,100,0,0,0,0,0,0,0
12,2000,F,0,437,101,8,4,5,55,49
12,2000,F,1,456,94,13,2,8,57,48
12,2000,F,2,495,93,23,1,8,52,53
12,2000,F,3,488,89,23,1,11,56,47
12,2000,F,4,485,90,23,2,7,62,43
12,2000,F,5,510,73,17,1,8,64,35
12,2000,F,6,515,81,17,2,7,61,49
12,2000,F,7,540,82,18,3,7,74,37
12,2000,F,8,588,77,14,1,9,79,31
12,2000,F,9,604,91,19,0,7,72,37
12,2000,F,10,604,85,19,3,8,77,54
12,2000,F,11,643,81,13,3,7,66,47
12,2000,F,12,626,82,19,2,7,63,37
12,2000,F,13,648,85,21,1,6,58,46
12,2000,F,14,706,78,24,0,6,60,60
12,2000,F,15,722,77,20,2,7,64,49
12,2000,F,16,686,65,21,2,4,80,41
12,2000,F,17,697,72,21,4,5,75,30
12,2000,F,18,865,123,34,2,15,66,42
12,2000,F,19,886,106,34,2,12,64,50
12,2000,F,20,934,115,28,3,15,70,39
12,2000,F,21,958,100,21,3,23,58,39
12,2000,F,22,948,136,40,3,17,47,33
12,2000,F,23,856,107,21,3,3,55,29
12,2000,F,24,722,107,26,7,5,43,28
12,2000,F,25,693,89,18,3,11,54,22
12,2000,F,26,668,70,20,3,9,53,20
12,2000,F,27,592,72,12,4,7,49,21
12,2000,F,28,586,57,13,3,9,40,22
12,2000,F,29,629,67,18,1,4,52,25
12,2000,F,30,630,72,17,2,5,51,29
12,2000,F,31,599,59,18,1,4,38,22
12,2000,F,32,590,60,14,0,6,44,24
12,2000,F,33,582,54,23,2,8,45,23
12,2000,F,34,535,44,20,2,4,45,21
12,2000,F,35,656,53,18,1,4,50,31
12,2000,F,36,652,59,24,2,2,58,24
12,2000,F,37,700,49,17,2,5,56,23
12,2000,F,38,772,49,21,1,5,49,23
12,2000,F,39,792,63,20,0,4,56,23
12,2000,F,40,874,42,19,5,6,49,31
12,2000,F,41,819,44,19,3,6,55,29
12,2000,F,42,825,55,15,0,5,60,35
12,2000,F,43,883,58,14,0,6,61,30
12,2000,F,44,898,47,15,1,7,62,23
12,2000,F,45,951,34,15,2,7,57,29
12,2000,F,46,1004,37,15,3,9,49,28
12,2000,F,47,943,41,13,2,7,42,22
12,2000,F,48,907,30,10,0,4,42,24
12,2000,F,49,865,24,8,1,3,47,30
12,2000,F,50,945,34,11,2,3,39,28
12,2000,F,51,907,28,15,2,5,35,21
12,2000,F,52,849,19,14,2,2,33,19
12,2000,F,53,869,20,14,1,5,39,22
12,2000,F,54,674,23,12,0,2,31,21
12,2000,F,55,631,20,7,0,1,25,15
12,2000,F,56,591,16,9,1,3,31,16
12,2000,F,57,582,16,6,2,1,25,14
12,2000,F,58,540,17,11,2,2,25,14
12,2000,F,59,501,15,8,2,3,26,13
12,2000,F,60,441,12,6,3,3,27,13
12,2000,F,61,465,12,6,1,3,21,9
12,2000,F,62,455,12,7,0,5,22,7
12,2000,F,63,414,11,6,0,3,23,10
12,2000,F,64,405,13,4,0,2,20,11
12,2000,F,65,403,9,3,0,0,20,8
12,2000,F,66,385,7,2,1,1,20,4
12,2000,F,67,401,12,5,0,0,22,6
12,2000,F,68,386,9,6,1,1,25,7
12,2000,F,69,399,6,6,0,4,13,7
12,2000,F,70,405,13,5,0,2,15,9
12,2000,F,71,401,8,3,1,0,12,9
12,2000,F,72,399,9,4,0,0,17,7
12,2000,F,73,381,8,3,1,1,16,8
12,2000,F,74,369,9,3,0,2,10,6
12,2000,F,75,391,12,2,0,1,13,5
12,2000,F,76,388,7,1,0,0,11,3
12,2000,F,77,373,6,2,0,0,14,3
12,2000,F,78,362,8,3,0,0,10,4
12,2000,F,79,343,7,3,1,1,5,4
12,2000,F,80,302,8,3,0,0,10,2
12,2000,F,81,272,6,2,1,0,11,2
12,2000,F,82,252,3,1,0,0,7,5
12,2000,F,83,233,3,1,0,0,5,3
12,2000,F,84,220,3,0,0,2,5,2
12,2000,F,85,199,3,1,0,1,7,1
12,2000,F,86,180,4,2,0,0,7,2
12,2000,F,87,151,1,1,0,1,4,2
12,2000,F,88,151,0,0,0,0,4,1
12,2000,F,89,132,2,1,0,0,5,0
12,2000,F,90,129,1,0,0,1,6,0
12,2000,F,91,87,0,0,0,0,4,1
12,2000,F,92,64,1,0,0,0,2,1
12,2000,F,93,62,1,0,0,0,0,1
12,2000,F,94,45,2,0,0,0,2,0
12,2000,F,95,36,1,0,0,0,1,1
12,2000,F,96,23,1,0,0,0,0,0
12,2000,F,97,14,2,0,0,0,0,0
12,2000,F,98,14,0,1,0,0,1,0
12,2000,F,99,11,0,0,0,0,0,0
12,2000,F,100,11,0,0,0,0,0,1
12,2000,M,0,469,101,7,2,5,67,56
12,2000,M,1,513,108,13,0,10,73,47
12,2000,M,2,503,109,9,1,11,69,44
12,2000,M,3,501,107,10,3,10,70,43
12,2000,M,4,527,100,13,3,4,55,40
12,2000,M,5,544,102,16,4,9,63,48
12,2000,M,6,544,94,22,3,11,78,51
12,2000,M,7,567,80,17,3,8,73,51
12,2000,M,8,625,73,12,3,6,67,59
12,2000,M,9,610,95,17,3,7,73,59
12,2000,M,10,639,89,19,2,7,86,48
12,2000,M,11,659,77,20,2,7,60,46
12,2000,M,12,671,78,24,2,7,66,47
12,2000,M,13,682,77,21,1,6,64,40
12,2000,M,14,705,86,23,1,6,68,44
12,2000,M,15,742,82,26,2,7,76,41
12,2000,M,16,722,80,21,3,5,70,42
12,2000,M,17,745,80,22,3,5,56,40
12,2000,M,18,868,102,21,5,12,63,36
12,2000,M,19,886,113,32,5,26,49,38
12,2000,M,20,914,109,22,3,16,67,30
12,2000,M,21,859,112,29,3,21,73,31
12,2000,M,22,925,119,20,4,24,61,37
12,2000,M,23,880,113,20,2,19,43,37
12,2000,M,24,832,127,18,5,22,50,34
12,2000,M,25,826,103,21,5,17,46,33
12,2000,M,26,713,97,20,1,20,46,21
12,2000,M,27,651,91,15,3,22,50,18
12,2000,M,28,653,101,12,2,16,45,22
12,2000,M,29,712,109,19,3,20,42,27
12,2000,M,30,703,97,10,2,14,45,27
12,2000,M,31,644,83,10,3,8,39,21
12,2000,M,32,578,66,8,3,13,33,16
12,2000,M,33,553,62,10,1,10,45,20
12,2000,M,34,570,46,9,0,6,39,24
12,2000,M,35,665,63,10,1,7,51,22
12,2000,M,36,679,54,11,1,10,53,28
12,2000,M,37,694,47,18,2,13,49,28
12,2000,M,38,751,50,14,3,17,46,27
12,2000,M,39,783,53,13,2,16,44,24
12,2000,M,40,787,56,15,0,9,43,29
12,2000,M,41,764,73,15,0,8,53,28
12,2000,M,42,809,51,13,1,13,56,25
12,2000,M,43,810,48,9,3,15,49,22
12,2000,M,44,835,44,12,1,9,37,22
12,2000,M,45,907,46,17,0,7,44,20
12,2000,M,46,893,51,16,1,5,47,22
12,2000,M,47,924,46,12,0,6,45,23
12,2000,M,48,930,37,12,1,7,47,29
12,2000,M,49,899,41,9,2,9,49,20
12,2000,M,50,934,36,13,2,10,38,24
12,2000,M,51,892,35,11,1,5,32,22
12,2000,M,52,844,30,14,0,4,40,24
12,2000,M,53,860,37,11,0,2,32,25
12,2000,M,54,697,21,5,0,4,21,21
12,2000,M,55,648,15,2,2,4,22,16
12,2000,M,56,581,14,3,1,6,25,13
12,2000,M,57,582,22,7,1,3,26,11
12,2000,M,58,551,15,4,0,3,24,10
12,2000,M,59,489,13,6,1,5,26,13
12,2000,M,60,475,13,6,0,5,21,11
12,2000,M,61,452,18,6,2,3,19,8
12,2000,M,62,475,11,4,1,2,21,9
12,2000,M,63,412,8,5,0,3,22,8
12,2000,M,64,346,10,4,0,3,18,6
12,2000,M,65,373,11,4,1,4,15,7
12,2000,M,66,364,14,3,0,2,15,11
12,2000,M,67,314,9,3,0,2,15,8
12,2000,M,68,330,10,3,0,3,12,7
12,2000,M,69,332,11,2,0,3,9,9
12,2000,M,70,348,7,2,0,3,14,7
12,2000,M,71,337,3,2,1,3,12,7
12,2000,M,72,324,6,3,0,3,16,9
12,2000,M,73,299,8,5,1,2,13,7
12,2000,M,74,316,5,4,0,0,11,4
12,2000,M,75,313,7,4,0,2,11,3
12,2000,M,76,292,6,1,0,1,8,3
12,2000,M,77,282,4,1,0,1,3,2
12,2000,M,78,284,2,2,1,0,2,4
12,2000,M,79,251,3,2,0,0,5,3
12,2000,M,80,190,6,1,0,1,3,3
12,2000,M,81,198,4,1,0,0,6,3
12,2000,M,82,179,2,0,0,1,3,2
12,2000,M,83,160,1,0,0,0,2,1
12,2000,M,84,142,2,0,1,1,3,1
12,2000,M,85,104,3,0,0,1,3,1
12,2000,M,86,97,1,1,0,0,2,1
12,2000,M,87,99,1,1,0,1,2,0
12,2000,M,88,82,2,1,0,0,1,1
12,2000,M,89,56,2,1,0,0,2,0
12,2000,M,90,39,0,1,0,0,3,0
12,2000,M,91,35,0,0,0,0,2,0
12,2000,M,92,28,0,0,0,0,0,0
12,2000,M,93,17,0,0,0,0,0,0
12,2000,M,94,13,0,0,0,0,0,0
12,2000,M,95,10,0,0,0,0,0,0
12,2000,M,96,6,0,0,0,0,0,0
12,2000,M,97,3,0,0,0,0,0,0
12,2000,M,98,3,0,0,0,0,0,0
12,2000,M,99,3,0,0,0,0,0,0
12,2000,M,100,1,0,1,0,0,0,0
13,2000,F,0,118,891,15,0,14,26,7
13,2000,F,1,121,846,13,0,20,19,7
13,2000,F,2,121,851,12,1,16,15,9
13,2000,F,3,114,880,17,0,23,16,9
13,2000,F,4,130,910,25,1,19,18,7
13,2000,F,5,145,927,22,1,21,12,5
13,2000,F,6,149,975,19,2,20,14,6
13,2000,F,7,149,1025,13,1,25,16,7
13,2000,F,8,156,1035,18,1,29,18,8
13,2000,F,9,188,1091,20,1,25,19,7
13,2000,F,10,188,1095,16,1,26,24,10
13,2000,F,11,174,1072,16,0,23,28,12
13,2000,F,12,172,1079,23,2,20,21,8
13,2000,F,13,173,1089,24,2,18,16,7
13,2000,F,14,179,1084,19,1,23,19,8
13,2000,F,15,187,1022,21,1,17,24,6
13,2000,F,16,197,1002,13,0,22,20,7
13,2000,F,17,170,1042,19,0,25,17,11
13,2000,F,18,146,977,20,0,20,15,8
13,2000,F,19,106,875,7,1,14,9,9
13,2000,F,20,87,798,3,0,12,8,3
13,2000,F,21,99,715,3,0,11,10,5
13,2000,F,22,94,634,9,1,10,10,5
13,2000,F,23,103,657,8,1,7,4,3
13,2000,F,24,104,652,7,0,6,9,3
13,2000,F,25,107,677,12,0,10,9,3
13,2000,F,26,87,677,20,1,9,11,3
13,2000,F,27,118,683,15,0,8,9,4
13,2000,F,28,131,701,17,0,8,16,4
13,2000,F,29,127,715,17,2,14,12,4
13,2000,F,30,129,736,21,1,13,9,4
13,2000,F,31,147,721,24,0,12,7,3
13,2000,F,32,139,731,27,1,13,13,3
13,2000,F,33,145,779,21,0,13,18,4
13,2000,F,34,132,767,23,1,17,12,6
13,2000,F,35,138,804,20,1,18,13,5
13,2000,F,36,156,860,19,2,21,12,3
13,2000,F,37,189,837,20,2,20,17,4
13,2000,F,38,190,781,16,0,16,20,4
13,2000,F,39,213,784,18,0,18,12,3
13,2000,F,40,201,803,25,1,19,10,3
13,2000,F,41,194,757,23,1,18,8,6
13,2000,F,42,213,810,25,0,20,13,6
13,2000,F,43,210,764,21,0,21,12,4
13,2000,F,44,208,775,15,0,15,10,5
13,2000,F,45,211,762,22,0,15,11,3
13,2000,F,46,203,725,19,1,16,13,4
13,2000,F,47,177,652,19,0,11,9,3
13,2000,F,48,173,604,18,1,17,13,6
13,2000,F,49,175,572,19,1,15,11,4
13,2000,F,50,216,547,22,1,15,8,5
13,2000,F,51,213,484,19,0,12,14,5
13,2000,F,52,176,472,15,0,8,18,5
13,2000,F,53,205,436,17,0,12,19,3
13,2000,F,54,164,411,18,0,12,12,6
13,2000,F,55,179,384,16,0,16,8,4
13,2000,F,56,165,354,12,0,13,10,4
13,2000,F,57,169,328,9,0,12,11,2
13,2000,F,58,177,326,5,0,14,14,2
13,2000,F,59,154,313,7,0,7,12,4
13,2000,F,60,153,314,13,0,10,8,2
13,2000,F,61,146,321,9,0,12,10,1
13,2000,F,62,156,296,4,0,8,7,2
13,2000,F,63,156,272,11,0,6,6,3
13,2000,F,64,162,268,11,0,7,5,3
13,2000,F,65,150,278,11,1,6,3,3
13,2000,F,66,149,261,8,0,9,6,3
13,2000,F,67,160,285,7,0,8,6,2
13,2000,F,68,148,287,8,0,13,4,2
13,2000,F,69,136,298,4,0,7,3,3
13,2000,F,70,155,311,6,0,11,3,3
13,2000,F,71,155,262,5,1,12,2,2
13,2000,F,72,144,262,5,0,9,2,2
13,2000,F,73,161,248,7,0,7,4,3
13,2000,F,74,153,242,4,0,11,6,3
13,2000,F,75,141,217,3,0,11,5,3
13,2000,F,76,143,193,3,0,11,5,1
13,2000,F,77,138,168,6,0,7,5,1
13,2000,F,78,141,154,5,0,8,3,0
13,2000,F,79,131,139,3,0,6,4,1
13,2000,F,80,116,133,4,0,5,1,1
13,2000,F,81,107,100,3,0,5,2,1
13,2000,F,82,95,63,4,0,3,3,1
13,2000,F,83,87,64,2,0,3,3,0
13,2000,F,84,71,59,1,0,3,3,1
13,2000,F,85,65,58,0,0,4,2,1
13,2000,F,86,60,55,1,0,5,2,0
13,2000,F,87,41,48,2,0,1,2,0
13,2000,F,88,46,32,2,0,3,0,0
13,2000,F,89,46,28,1,0,3,0,0
13,2000,F,90,33,25,0,0,2,2,0
13,2000,F,91,27,19,0,0,0,1,0
13,2000,F,92,22,12,0,0,2,2,0
13,2000,F,93,14,13,1,0,1,1,0
13,2000,F,94,5,11,0,0,1,0,0
13,2000,F,95,7,6,0,0,2,0,0
13,2000,F,96,3,4,0,0,1,0,0
13,2000,F,97,5,4,0,0,1,1,0
13,2000,F,98,4,1,0,0,1,0,0
13,2000,F,99,4,2,1,0,0,0,0
13,2000,F,100,3,4,0,0,1,1,0
13,2000,M,0,121,944,18,0,16,32,10
13,2000,M,1,121,899,17,1,12,16,8
13,2000,M,2,139,921,19,0,14,17,6
13,2000,M,3,130,932,20,0,19,21,6
13,2000,M,4,144,940,23,1,23,17,8
13,2000,M,5,144,971,20,1,28,12,7
13,2000,M,6,139,1055,22,1,21,20,7
13,2000,M,7,157,1083,22,0,22,21,8
13,2000,M,8,147,1069,26,0,20,13,9
13,2000,M,9,180,1150,19,2,21,16,5
13,2000,M,10,191,1193,20,3,23,16,8
13,2000,M,11,177,1118,26,2,22,23,13
13,2000,M,12,173,1107,23,0,24,29,11
13,2000,M,13,161,1029,15,3,28,18,5
13,2000,M,14,196,1051,16,1,24,15,8
13,2000,M,15,195,1081,19,0,23,18,6
13,2000,M,16,211,1075,19,0,25,23,5
13,2000,M,17,200,1145,18,1,26,16,6
13,2000,M,18,179,1034,18,0,29,21,6
13,2000,M,19,173,906,13,0,68,20,3
13,2000,M,20,149,886,9,1,71,10,9
13,2000,M,21,125,843,14,1,106,9,5
13,2000,M,22,140,816,9,1,108,10,5
13,2000,M,23,135,826,14,1,114,8,8
13,2000,M,24,157,817,24,1,129,11,5
13,2000,M,25,188,831,24,2,126,17,5
13,2000,M,26,159,815,13,2,129,12,6
13,2000,M,27,154,848,37,0,129,6,5
13,2000,M,28,180,771,24,0,133,8,2
13,2000,M,29,236,825,23,2,154,7,5
13,2000,M,30,250,826,18,1,168,10,6
13,2000,M,31,207,829,15,0,115,8,5
13,2000,M,32,234,820,24,2,116,13,5
13,2000,M,33,223,819,38,1,139,19,4
13,2000,M,34,243,834,20,0,145,20,6
13,2000,M,35,238,846,34,0,147,10,6
13,2000,M,36,244,844,29,1,116,11,3
13,2000,M,37,268,831,27,2,118,12,6
13,2000,M,38,273,862,20,3,135,12,6
13,2000,M,39,277,833,31,1,118,18,6
13,2000,M,40,299,804,34,0,99,17,6
13,2000,M,41,249,757,24,0,111,13,3
13,2000,M,42,249,742,25,0,116,13,7
13,2000,M,43,253,767,28,1,77,7,7
13,2000,M,44,254,723,22,0,80,11,9
13,2000,M,45,280,703,22,0,74,8,7
13,2000,M,46,284,622,27,1,71,10,7
13,2000,M,47,258,575,15,1,45,11,4
13,2000,M,48,259,572,18,0,41,8,3
13,2000,M,49,209,513,24,1,48,10,3
13,2000,M,50,233,503,23,1,34,12,4
13,2000,M,51,248,488,19,0,34,9,6
13,2000,M,52,243,408,31,0,24,11,6
13,2000,M,53,232,380,15,0,31,10,4
13,2000,M,54,210,375,12,0,28,8,3
13,2000,M,55,185,288,14,0,18,8,8
13,2000,M,56,197,260,15,0,19,6,7
13,2000,M,57,200,281,12,0,19,12,4
13,2000,M,58,185,246,11,1,12,9,5
13,2000,M,59,173,264,12,0,14,4,3
13,2000,M,60,193,251,13,0,19,7,4
13,2000,M,61,181,222,14,0,11,7,3
13,2000,M,62,163,235,18,0,12,4,2
13,2000,M,63,162,237,9,2,13,2,3
13,2000,M,64,151,264,12,1,14,5,2
13,2000,M,65,137,246,12,0,12,4,2
13,2000,M,66,149,204,6,0,8,4,3
13,2000,M,67,142,211,8,2,7,5,3
13,2000,M,68,143,226,7,1,6,4,3
13,2000,M,69,154,244,3,0,6,3,2
13,2000,M,70,173,278,5,0,8,5,2
13,2000,M,71,170,247,6,0,6,3,3
13,2000,M,72,167,201,7,0,6,5,3
13,2000,M,73,149,206,7,0,6,2,3
13,2000,M,74,138,192,7,0,10,4,2
13,2000,M,75,135,167,8,0,8,4,1
13,2000,M,76,127,189,3,0,7,6,1
13,2000,M,77,115,178,5,0,7,5,1
13,2000,M,78,99,120,4,0,4,1,1
13,2000,M,79,96,101,4,0,5,1,0
13,2000,M,80,90,101,4,0,9,2,1
13,2000,M,81,88,80,2,1,5,1,0
13,2000,M,82,73,64,2,0,5,1,0
13,2000,M,83,80,53,3,0,6,2,2
13,2000,M,84,61,35,3,0,8,3,2
13,2000,M,85,44,33,3,0,3,2,0
13,2000,M,86,42,28,4,0,1,0,0
13,2000,M,87,35,21,8,0,2,1,0
13,2000,M,88,25,15,4,0,3,0,0
13,2000,M,89,23,16,6,0,3,2,1
13,2000,M,90,19,12,6,0,3,1,1
13,2000,M,91,12,7,3,0,1,1,0
13,2000,M,92,10,9,3,0,1,1,0
13,2000,M,93,7,6,2,0,1,0,0
13,2000,M,94,7,9,2,0,1,0,0
13,2000,M,95,7,8,1,0,0,0,1
13,2000,M,96,6,7,1,0,0,0,0
13,2000,M,97,1,4,0,0,0,0,0
13,2000,M,98,2,1,0,0,0,0,0
13,2000,M,99,2,1,1,0,0,0,0
13,2000,M,100,2,4,0,0,1,0,0
14,2000,F,0,39,22,1,0,0,12,7
14,2000,F,1,41,26,0,0,0,10,3
14,2000,F,2,44,28,0,0,0,13,4
14,2000,F,3,53,29,0,2,0,12,6
14,2000,F,4,61,30,2,1,1,11,7
14,2000,F,5,67,30,1,0,1,8,5
14,2000,F,6,58,35,0,0,0,10,3
14,2000,F,7,69,26,1,0,0,16,7
14,2000,F,8,81,26,1,0,0,14,7
14,2000,F,9,86,17,1,0,0,15,5
14,2000,F,10,101,28,4,0,1,22,6
14,2000,F,11,76,22,3,0,0,25,4
14,2000,F,12,84,18,1,0,1,20,5
14,2000,F,13,76,22,0,0,1,16,3
14,2000,F,14,72,20,2,0,0,27,6
14,2000,F,15,94,18,3,0,0,17,6
14,2000,F,16,110,22,2,0,0,17,3
14,2000,F,17,102,24,2,0,0,14,3
14,2000,F,18,70,23,1,0,0,13,5
14,2000,F,19,45,23,1,0,0,11,2
14,2000,F,20,49,25,1,0,0,11,1
14,2000,F,21,38,17,1,0,0,12,4
14,2000,F,22,42,12,1,0,0,9,3
14,2000,F,23,42,10,0,0,0,13,3
14,2000,F,24,42,12,0,0,0,17,2
14,2000,F,25,36,11,0,0,0,9,1
14,2000,F,26,31,9,0,0,0,8,1
14,2000,F,27,40,24,2,0,0,10,1
14,2000,F,28,43,17,1,0,0,9,1
14,2000,F,29,48,16,1,0,0,9,1
14,2000,F,30,41,19,1,0,0,14,1
14,2000,F,31,50,20,3,0,0,12,2
14,2000,F,32,54,19,2,0,0,8,3
14,2000,F,33,54,10,1,0,0,7,2
14,2000,F,34,79,16,2,0,0,5,1
14,2000,F,35,78,31,2,0,0,16,2
14,2000,F,36,80,21,3,1,0,16,3
14,2000,F,37,94,12,3,0,0,15,3
14,2000,F,38,100,12,2,0,0,12,3
14,2000,F,39,116,13,4,1,1,10,3
14,2000,F,40,119,18,3,0,0,10,3
14,2000,F,41,111,14,3,0,0,12,3
14,2000,F,42,114,11,3,1,0,12,3
14,2000,F,43,112,10,1,0,0,11,3
14,2000,F,44,117,9,2,0,0,16,2
14,2000,F,45,125,11,2,0,0,18,1
14,2000,F,46,138,15,1,0,1,16,5
14,2000,F,47,124,12,5,0,0,19,4
14,2000,F,48,118,14,3,0,0,16,3
14,2000,F,49,125,13,1,0,0,15,4
14,2000,F,50,136,8,2,0,0,11,3
14,2000,F,51,123,18,5,0,0,10,3
14,2000,F,52,104,15,3,0,0,8,1
14,2000,F,53,102,11,1,1,0,5,1
14,2000,F,54,103,10,2,0,0,9,1
14,2000,F,55,97,10,1,0,0,8,2
14,2000,F,56,98,5,2,0,0,10,2
14,2000,F,57,102,3,2,0,0,7,1
14,2000,F,58,82,3,0,0,0,10,3
14,2000,F,59,85,8,2,0,0,11,3
14,2000,F,60,69,6,2,0,0,9,1
14,2000,F,61,66,7,0,0,0,5,1
14,2000,F,62,70,4,0,0,0,4,0
14,2000,F,63,79,5,1,0,0,6,4
14,2000,F,64,76,9,0,0,0,6,3
14,2000,F,65,75,8,0,0,0,6,2
14,2000,F,66,81,6,0,0,0,7,1
14,2000,F,67,86,6,0,0,0,10,0
14,2000,F,68,87,6,0,0,0,8,2
14,2000,F,69,81,6,0,0,0,10,2
14,2000,F,70,85,5,0,0,0,9,2
14,2000,F,71,92,4,0,0,0,7,1
14,2000,F,72,72,3,0,0,0,6,0
